"HH_ID","Total_Hours","Num_Persons","Midpoint_Income","Average_Hourly_Wage"
338174,125,2,87499.5,14.58325
338211,48,1,62499.5,27.1265190972222
338277,40,1,124999.5,65.10390625
338378,85,2,NA,NA
338470,40,1,87499.5,45.57265625
338487,50,1,124999.5,52.083125
338558,40,1,124999.5,65.10390625
338577,40,1,62499.5,32.5518229166667
338608,40,1,87499.5,45.57265625
338690,130,3,124999.5,20.0319711538462
338870,40,1,62499.5,32.5518229166667
338904,998,1,NA,NA
339063,40,1,124999.5,65.10390625
339146,6,1,17499.5,60.7621527777778
339382,90,2,124999.5,28.9350694444444
339424,80,2,NA,NA
339507,80,2,174999.5,45.5727864583333
339572,40,1,250000,130.208333333333
339659,120,2,174999.5,30.3818576388889
339735,110,2,250000,47.3484848484849
339836,15,1,17499.5,24.3048611111111
339892,60,1,87499.5,30.3817708333333
340192,100,4,87499.5,18.2290625
340239,80,2,224999.5,58.5936197916667
340275,80,2,224999.5,58.5936197916667
340404,65,2,87499.5,28.0447115384615
340426,77,2,124999.5,33.820211038961
340597,1078,3,124999.5,2.41572935992579
340729,52,2,87499.5,35.0558894230769
340978,70,2,124999.5,37.2022321428571
341113,92,2,NA,NA
341122,50,1,124999.5,52.083125
341199,85,2,NA,NA
341266,80,2,62499.5,16.2759114583333
341323,80,2,124999.5,32.551953125
341463,60,1,NA,NA
341515,80,2,62499.5,16.2759114583333
341570,1038,2,4999.5,0.100343208092486
341704,55,1,62499.5,23.674053030303
341742,40,1,62499.5,32.5518229166667
341821,95,2,174999.5,38.3770833333333
341872,35,1,4999.5,2.97589285714286
341885,75,2,174999.5,48.6109722222222
342003,155,4,87499.5,11.760685483871
342021,35,1,62499.5,37.2020833333333
342025,20,1,29999.5,31.2494791666667
342251,60,1,87499.5,30.3817708333333
342272,40,1,62499.5,32.5518229166667
342422,80,2,62499.5,16.2759114583333
342488,40,1,42499.5,22.13515625
342534,80,1,62499.5,16.2759114583333
342654,90,2,224999.5,52.0832175925926
342800,80,2,124999.5,32.551953125
342898,19,1,62499.5,68.5301535087719
342906,40,1,62499.5,32.5518229166667
342912,80,2,124999.5,32.551953125
342922,40,1,62499.5,32.5518229166667
342939,65,1,224999.5,72.1152243589744
342949,80,2,124999.5,32.551953125
343019,113,3,NA,NA
343112,40,1,29999.5,15.6247395833333
343142,45,1,62499.5,28.9349537037037
343161,75,2,124999.5,34.7220833333333
343284,22,1,124999.5,118.370738636364
343455,8,1,29999.5,78.1236979166667
343535,108,3,NA,NA
343711,95,2,124999.5,27.4121710526316
343783,80,2,124999.5,32.551953125
343833,80,2,124999.5,32.551953125
343863,70,2,124999.5,37.2022321428571
343982,76,2,174999.5,47.9713541666667
344103,50,1,224999.5,93.7497916666667
344107,38,1,42499.5,23.3001644736842
344416,20,1,87499.5,91.1453125
344420,40,1,NA,NA
344460,86,2,62499.5,15.140382751938
344572,50,1,62499.5,26.0414583333333
344867,50,1,250000,104.166666666667
345017,47,2,124999.5,55.407579787234
345030,12,1,42499.5,73.7838541666667
345081,40,1,87499.5,45.57265625
345095,25,1,17499.5,14.5829166666667
345096,52,2,NA,NA
345113,30,1,17499.5,12.1524305555556
345180,50,1,124999.5,52.083125
345207,40,1,87499.5,45.57265625
345220,1014,2,124999.5,2.56820142998028
345233,75,2,124999.5,34.7220833333333
345290,40,1,124999.5,65.10390625
345402,40,1,62499.5,32.5518229166667
345408,100,3,62499.5,13.0207291666667
345487,60,1,62499.5,21.7012152777778
345504,95,2,124999.5,27.4121710526316
345506,40,1,87499.5,45.57265625
345541,100,2,250000,52.0833333333333
345713,20,1,87499.5,91.1453125
345795,110,2,124999.5,23.6741477272727
345837,40,1,87499.5,45.57265625
345874,75,2,224999.5,62.4998611111111
345936,30,1,124999.5,86.8052083333333
345973,15,1,17499.5,24.3048611111111
346192,50,1,62499.5,26.0414583333333
346364,80,2,174999.5,45.5727864583333
346387,2056,3,42499.5,0.430645063229572
346428,16,2,NA,NA
346429,94,2,87499.5,19.3926196808511
346455,38,1,62499.5,34.265076754386
346524,40,1,87499.5,45.57265625
346542,36,1,29999.5,17.3608217592593
346661,90,2,124999.5,28.9350694444444
346680,88,2,87499.5,20.71484375
346692,60,2,NA,NA
346708,112,3,62499.5,11.6256510416667
346727,27,2,62499.5,48.2249228395062
346775,32,1,29999.5,19.5309244791667
346807,40,1,42499.5,22.13515625
346893,10,1,42499.5,88.540625
346917,40,1,62499.5,32.5518229166667
347071,93,3,124999.5,28.0016801075269
347078,40,1,124999.5,65.10390625
347141,80,2,124999.5,32.551953125
347381,55,1,62499.5,23.674053030303
347513,38,1,87499.5,47.9712171052632
347574,80,3,NA,NA
347585,80,2,124999.5,32.551953125
347587,80,2,124999.5,32.551953125
347654,15,1,4999.5,6.94375
347790,130,3,NA,NA
347845,76,2,29999.5,8.22354714912281
347859,90,2,87499.5,20.2545138888889
347875,53,1,62499.5,24.5674135220126
347989,80,2,124999.5,32.551953125
348006,80,2,174999.5,45.5727864583333
348028,57,2,124999.5,45.686951754386
348037,80,2,124999.5,32.551953125
348073,35,1,124999.5,74.4044642857143
348210,28,1,4999.5,3.71986607142857
348223,75,2,87499.5,24.3054166666667
348323,140,2,87499.5,13.0207589285714
348340,45,1,87499.5,40.5090277777778
348355,40,1,87499.5,45.57265625
348370,60,1,62499.5,21.7012152777778
348434,45,1,42499.5,19.6756944444444
348562,95,2,174999.5,38.3770833333333
348569,71,2,NA,NA
348584,18,1,29999.5,34.7216435185185
348704,35,1,NA,NA
348724,120,3,174999.5,30.3818576388889
348895,20,1,29999.5,31.2494791666667
349073,20,1,42499.5,44.2703125
349086,130,4,124999.5,20.0319711538462
349289,40,1,87499.5,45.57265625
349400,14,2,124999.5,186.011160714286
349488,40,1,62499.5,32.5518229166667
349519,90,2,87499.5,20.2545138888889
349656,98,2,174999.5,37.2022746598639
349677,10,1,17499.5,36.4572916666667
349765,88,2,42499.5,10.0614346590909
349841,37,1,87499.5,49.2677364864865
349867,40,1,42499.5,22.13515625
349887,30,1,17499.5,12.1524305555556
349973,77,2,87499.5,23.6741071428571
349978,90,2,87499.5,20.2545138888889
350069,60,2,87499.5,30.3817708333333
350101,6,1,62499.5,217.012152777778
350166,6,1,87499.5,303.817708333333
350189,80,2,87499.5,22.786328125
350268,75,2,87499.5,24.3054166666667
350304,40,1,29999.5,15.6247395833333
350336,50,1,87499.5,36.458125
350449,998,1,124999.5,2.609375
350524,85,2,124999.5,30.6371323529412
350695,40,1,17499.5,9.11432291666667
350779,103,2,62499.5,12.6414846278317
350811,72,2,62499.5,18.0843460648148
350964,78,2,124999.5,33.3866185897436
350979,100,2,NA,NA
351081,110,2,124999.5,23.6741477272727
351107,51,2,124999.5,51.061887254902
351150,82,2,87499.5,22.2305640243902
351177,78,2,62499.5,16.6932425213675
351190,40,1,NA,NA
351565,48,2,42499.5,18.4459635416667
351649,40,1,62499.5,32.5518229166667
351757,40,1,174999.5,91.1455729166667
352004,55,1,29999.5,11.363446969697
352087,72,2,62499.5,18.0843460648148
352104,60,2,124999.5,43.4026041666667
352295,75,2,62499.5,17.3609722222222
352309,40,1,17499.5,9.11432291666667
352465,80,2,250000,65.1041666666667
352557,72,2,42499.5,12.2973090277778
352588,45,1,124999.5,57.8701388888889
352608,80,2,NA,NA
352623,125,3,124999.5,20.83325
352637,20,1,29999.5,31.2494791666667
352660,40,1,174999.5,91.1455729166667
352692,18,1,62499.5,72.3373842592593
352727,85,2,124999.5,30.6371323529412
352735,1,1,42499.5,885.40625
352739,80,2,62499.5,16.2759114583333
352840,43,1,62499.5,30.280765503876
353007,40,1,62499.5,32.5518229166667
353092,41,2,174999.5,88.9225101626016
353122,110,2,174999.5,33.1438446969697
353207,90,2,62499.5,14.4674768518519
353416,10,1,62499.5,130.207291666667
353443,74,2,62499.5,17.595579954955
353478,88,2,42499.5,10.0614346590909
353520,70,2,124999.5,37.2022321428571
353633,86,3,62499.5,15.140382751938
353661,60,1,87499.5,30.3817708333333
353664,80,2,124999.5,32.551953125
353867,40,1,87499.5,45.57265625
353877,998,1,NA,NA
353941,55,1,NA,NA
353948,85,2,124999.5,30.6371323529412
354025,70,2,42499.5,12.6486607142857
354075,100,2,124999.5,26.0415625
354124,40,1,62499.5,32.5518229166667
354133,109,3,87499.5,16.7239105504587
354247,80,2,87499.5,22.786328125
354347,60,2,87499.5,30.3817708333333
354466,80,2,87499.5,22.786328125
354467,1034,2,250000,5.03707285622179
354624,50,1,42499.5,17.708125
354687,28,2,62499.5,46.5026041666667
354716,40,1,174999.5,91.1455729166667
354878,105,3,124999.5,24.8014880952381
354885,55,2,174999.5,66.2876893939394
354913,20,1,62499.5,65.1036458333333
354952,60,2,62499.5,21.7012152777778
355081,80,2,124999.5,32.551953125
355102,40,1,87499.5,45.57265625
355125,40,1,62499.5,32.5518229166667
355279,75,3,124999.5,34.7220833333333
355351,40,1,124999.5,65.10390625
355354,3,1,29999.5,208.329861111111
355385,40,1,174999.5,91.1455729166667
355448,70,2,62499.5,18.6010416666667
355533,50,1,224999.5,93.7497916666667
355635,130,2,87499.5,14.0223557692308
355757,8,1,87499.5,227.86328125
355771,22,1,17499.5,16.5714962121212
355787,149,4,87499.5,12.2342701342282
355892,40,1,NA,NA
355906,105,2,174999.5,34.722123015873
355925,40,1,42499.5,22.13515625
355951,90,2,124999.5,28.9350694444444
355965,95,2,250000,54.8245614035088
356041,95,3,124999.5,27.4121710526316
356044,52,2,62499.5,25.0398637820513
356086,66,2,NA,NA
356094,90,3,174999.5,40.5091435185185
356121,109,3,87499.5,16.7239105504587
356191,45,1,42499.5,19.6756944444444
356214,80,2,87499.5,22.786328125
356222,80,2,87499.5,22.786328125
356249,63,2,62499.5,20.6678240740741
356289,90,3,87499.5,20.2545138888889
356290,40,1,124999.5,65.10390625
356447,45,1,87499.5,40.5090277777778
356506,38,1,42499.5,23.3001644736842
356543,76,2,124999.5,34.2652138157895
356581,48,2,124999.5,54.2532552083333
356586,20,1,62499.5,65.1036458333333
356599,80,2,124999.5,32.551953125
356601,80,2,NA,NA
356626,45,1,87499.5,40.5090277777778
356708,40,1,42499.5,22.13515625
356778,80,2,87499.5,22.786328125
356796,8,1,62499.5,162.759114583333
356804,40,1,124999.5,65.10390625
356857,96,3,62499.5,13.5632595486111
357100,15,1,124999.5,173.610416666667
357120,40,1,62499.5,32.5518229166667
357168,40,1,29999.5,15.6247395833333
357229,70,2,87499.5,26.0415178571429
357273,85,2,174999.5,42.8920343137255
357382,80,2,87499.5,22.786328125
357414,40,1,87499.5,45.57265625
357439,80,2,62499.5,16.2759114583333
357530,132,4,124999.5,19.7284564393939
357544,65,2,87499.5,28.0447115384615
357615,50,1,62499.5,26.0414583333333
357693,50,2,62499.5,26.0414583333333
357706,45,1,62499.5,28.9349537037037
357718,80,2,124999.5,32.551953125
357737,60,1,87499.5,30.3817708333333
357775,80,2,174999.5,45.5727864583333
357827,80,2,87499.5,22.786328125
357839,40,1,124999.5,65.10390625
357870,60,1,62499.5,21.7012152777778
357931,50,1,124999.5,52.083125
357945,40,1,87499.5,45.57265625
357964,80,2,124999.5,32.551953125
357973,999,1,NA,NA
357996,95,2,87499.5,19.1884868421053
358024,50,1,224999.5,93.7497916666667
358033,40,1,124999.5,65.10390625
358299,40,1,42499.5,22.13515625
358309,35,2,124999.5,74.4044642857143
358434,105,2,124999.5,24.8014880952381
358452,50,1,87499.5,36.458125
358538,41,2,42499.5,21.5952743902439
358727,105,2,174999.5,34.722123015873
358851,42,2,17499.5,8.68030753968254
358873,40,1,62499.5,32.5518229166667
358964,40,1,42499.5,22.13515625
359058,40,1,42499.5,22.13515625
359302,30,1,17499.5,12.1524305555556
359486,50,1,62499.5,26.0414583333333
359513,40,1,62499.5,32.5518229166667
359558,120,3,174999.5,30.3818576388889
359774,40,1,NA,NA
359896,40,1,87499.5,45.57265625
359909,80,2,87499.5,22.786328125
360137,69,2,87499.5,26.4189311594203
360219,40,1,87499.5,45.57265625
360414,65,2,174999.5,56.0895833333333
360441,40,1,62499.5,32.5518229166667
360497,40,1,124999.5,65.10390625
360528,32,1,17499.5,11.3929036458333
360551,32,1,17499.5,11.3929036458333
360615,37,1,124999.5,70.3826013513514
360795,6,1,17499.5,60.7621527777778
360848,37,1,42499.5,23.9298986486486
360872,120,2,124999.5,21.7013020833333
360915,1038,2,124999.5,2.50882105009634
360953,117,3,62499.5,11.1288283475783
361088,95,3,124999.5,27.4121710526316
361297,62,2,87499.5,29.4017137096774
361350,140,4,174999.5,26.0415922619048
361478,4,1,62499.5,325.518229166667
361551,40,1,42499.5,22.13515625
361634,84,2,62499.5,15.5008680555556
361644,100,2,174999.5,36.4582291666667
361664,35,1,62499.5,37.2020833333333
361676,40,1,62499.5,32.5518229166667
361725,998,1,42499.5,0.887180611222445
361784,40,1,29999.5,15.6247395833333
361985,80,2,62499.5,16.2759114583333
362179,27,1,174999.5,135.030478395062
362210,40,1,124999.5,65.10390625
362211,40,1,87499.5,45.57265625
362317,40,1,87499.5,45.57265625
362379,40,1,62499.5,32.5518229166667
362399,40,1,124999.5,65.10390625
362463,15,1,17499.5,24.3048611111111
362475,1002,2,NA,NA
362755,17,2,174999.5,214.460171568627
362885,100,2,124999.5,26.0415625
362906,65,2,124999.5,40.0639423076923
363084,40,1,42499.5,22.13515625
363158,20,1,62499.5,65.1036458333333
363301,45,1,62499.5,28.9349537037037
363424,35,1,62499.5,37.2020833333333
363461,110,2,174999.5,33.1438446969697
363488,40,1,42499.5,22.13515625
363516,90,2,87499.5,20.2545138888889
363518,35,1,62499.5,37.2020833333333
363526,40,1,62499.5,32.5518229166667
363552,120,3,87499.5,15.1908854166667
363681,47,2,174999.5,77.5707003546099
363701,80,2,174999.5,45.5727864583333
363732,50,1,124999.5,52.083125
363952,58,2,174999.5,62.8590158045977
364065,62,2,87499.5,29.4017137096774
364134,52,2,87499.5,35.0558894230769
364250,47,2,62499.5,27.7036790780142
364291,8,1,87499.5,227.86328125
364411,48,2,124999.5,54.2532552083333
364446,40,1,29999.5,15.6247395833333
364447,35,1,62499.5,37.2020833333333
364488,40,1,62499.5,32.5518229166667
364492,158,4,62499.5,8.24096782700422
364548,55,1,250000,94.6969696969697
364723,7,1,NA,NA
364740,30,1,124999.5,86.8052083333333
364786,135,3,224999.5,34.7221450617284
364806,47,2,124999.5,55.407579787234
364814,50,1,62499.5,26.0414583333333
364819,36,1,29999.5,17.3608217592593
364874,80,2,87499.5,22.786328125
364916,85,2,174999.5,42.8920343137255
364952,80,2,250000,65.1041666666667
365002,110,2,NA,NA
365122,40,1,62499.5,32.5518229166667
365129,80,2,62499.5,16.2759114583333
365158,40,2,87499.5,45.57265625
365214,20,1,87499.5,91.1453125
365272,83,2,87499.5,21.9627259036145
365336,50,1,224999.5,93.7497916666667
365339,42,2,NA,NA
365364,36,1,87499.5,50.6362847222222
365453,50,1,62499.5,26.0414583333333
365521,50,1,42499.5,17.708125
365631,91,2,87499.5,20.0319368131868
365649,69,2,62499.5,18.8706219806763
365688,80,2,174999.5,45.5727864583333
365744,40,1,87499.5,45.57265625
365771,45,1,87499.5,40.5090277777778
365775,70,2,124999.5,37.2022321428571
365826,85,2,87499.5,21.4459558823529
365866,37,1,NA,NA
365957,64,2,124999.5,40.68994140625
366037,40,1,124999.5,65.10390625
366071,60,1,NA,NA
366096,60,1,124999.5,43.4026041666667
366117,24,1,17499.5,15.1905381944444
366138,45,1,250000,115.740740740741
366253,25,1,17499.5,14.5829166666667
366358,36,1,62499.5,36.1686921296296
366376,40,1,42499.5,22.13515625
366378,80,2,29999.5,7.81236979166667
366452,70,2,250000,74.4047619047619
366484,80,2,124999.5,32.551953125
366527,77,2,62499.5,16.9100378787879
366545,40,1,124999.5,65.10390625
366570,40,1,62499.5,32.5518229166667
366599,20,1,124999.5,130.2078125
366644,118,3,124999.5,22.0691207627119
366695,75,2,124999.5,34.7220833333333
366723,40,1,62499.5,32.5518229166667
366730,80,2,224999.5,58.5936197916667
366778,20,1,17499.5,18.2286458333333
366941,80,2,124999.5,32.551953125
366994,80,2,87499.5,22.786328125
367129,40,1,42499.5,22.13515625
367157,50,1,174999.5,72.9164583333333
367225,65,2,250000,80.1282051282051
367276,80,2,224999.5,58.5936197916667
367364,133,3,87499.5,13.7060620300752
367386,80,2,62499.5,16.2759114583333
367426,28,1,29999.5,22.321056547619
367444,30,1,42499.5,29.5135416666667
367564,105,3,124999.5,24.8014880952381
367606,27,1,62499.5,48.2249228395062
367634,48,1,42499.5,18.4459635416667
367636,6,1,250000,868.055555555556
367667,150,2,174999.5,24.3054861111111
367765,38,1,NA,NA
367895,60,2,87499.5,30.3817708333333
367980,50,1,87499.5,36.458125
368059,83,3,42499.5,10.6675451807229
368068,40,1,124999.5,65.10390625
368076,48,2,62499.5,27.1265190972222
368082,15,1,62499.5,86.8048611111111
368151,25,1,17499.5,14.5829166666667
368163,95,2,87499.5,19.1884868421053
368193,75,3,17499.5,4.86097222222222
368277,80,2,174999.5,45.5727864583333
368375,95,2,124999.5,27.4121710526316
368460,40,1,62499.5,32.5518229166667
368556,40,1,62499.5,32.5518229166667
368755,40,1,62499.5,32.5518229166667
368780,100,2,124999.5,26.0415625
368832,118,3,124999.5,22.0691207627119
368923,80,2,87499.5,22.786328125
368945,80,2,174999.5,45.5727864583333
369060,40,1,17499.5,9.11432291666667
369089,45,1,62499.5,28.9349537037037
369117,40,1,42499.5,22.13515625
369146,37,1,62499.5,35.1911599099099
369175,100,2,124999.5,26.0415625
369199,70,2,250000,74.4047619047619
369408,80,2,174999.5,45.5727864583333
369424,45,1,62499.5,28.9349537037037
369454,45,1,124999.5,57.8701388888889
369468,80,2,124999.5,32.551953125
369522,20,1,124999.5,130.2078125
369586,65,1,29999.5,9.61522435897436
369632,10,1,17499.5,36.4572916666667
369703,5,1,62499.5,260.414583333333
369753,55,2,62499.5,23.674053030303
369837,40,1,87499.5,45.57265625
369918,55,1,174999.5,66.2876893939394
370058,74,2,NA,NA
370190,100,2,NA,NA
370244,72,2,NA,NA
370319,90,2,224999.5,52.0832175925926
370465,115,3,87499.5,15.8513586956522
370634,90,2,224999.5,52.0832175925926
370636,92,2,87499.5,19.8141983695652
370648,105,3,NA,NA
370888,80,2,174999.5,45.5727864583333
371184,33,2,42499.5,26.8304924242424
371290,63,1,124999.5,41.3358134920635
371369,20,1,124999.5,130.2078125
371379,30,1,17499.5,12.1524305555556
371631,18,2,17499.5,20.2540509259259
371663,90,2,124999.5,28.9350694444444
371665,40,1,62499.5,32.5518229166667
371729,80,2,87499.5,22.786328125
371836,42,1,174999.5,86.8053075396825
371907,85,2,124999.5,30.6371323529412
371916,40,1,124999.5,65.10390625
371937,50,1,124999.5,52.083125
372065,32,1,17499.5,11.3929036458333
372143,61,2,87499.5,29.8837090163934
372180,50,1,174999.5,72.9164583333333
372208,40,1,174999.5,91.1455729166667
372401,40,1,124999.5,65.10390625
372500,110,2,174999.5,33.1438446969697
372535,48,1,NA,NA
372733,50,1,62499.5,26.0414583333333
372747,86,2,224999.5,54.5056928294574
372830,40,1,87499.5,45.57265625
373057,40,1,87499.5,45.57265625
373077,8,1,29999.5,78.1236979166667
373157,45,1,124999.5,57.8701388888889
373505,35,1,87499.5,52.0830357142857
373533,80,2,87499.5,22.786328125
373547,73,3,174999.5,49.9427796803653
373678,134,3,174999.5,27.2076337064677
373708,42,1,NA,NA
373710,24,1,62499.5,54.2530381944444
373720,70,2,87499.5,26.0415178571429
